year,month,Country,Port,HL,port call
2009,10,Fiji,Lautoka Harbor,Tanker,3
2009,10,Fiji,Malai,Cargo,1
2009,10,Fiji,Port of Savusavu Bay,Cargo,3
2009,10,Fiji,Suva Harbor,Cargo,22
2009,10,Fiji,Suva Harbor,Passenger,3
2009,10,Fiji,Suva Harbor,Tanker,2
2009,10,Kiribati,Kiribati,Cargo,1
2009,10,Kiribati,Kiribati,Fishing,1
2009,10,Kiribati,Tarawa Atoll,Cargo,1
2009,10,Kiribati,Tarawa Atoll,Tanker,1
2009,10,Marshall Islands,Ebeye,Cargo,2
2009,10,Marshall Islands,Kwajalein,Cargo,1
2009,10,Marshall Islands,Majuro Atoll,Cargo,8
2009,10,Marshall Islands,Majuro Atoll,Fishing,6
2009,10,Marshall Islands,Majuro Atoll,Tanker,2
2009,10,Micronesia,Colonia,Passenger,1
2009,10,Micronesia,Lele Harbor,Cargo,1
2009,10,Micronesia,Moen,Cargo,1
2009,10,Micronesia,Moen,Fishing,1
2009,10,Micronesia,Pornpei Harbor,Cargo,4
2009,10,Micronesia,Pornpei Harbor,Fishing,8
2009,10,Nauru,Nauru,Cargo,2
2009,10,Palau,Malakal Harbor,Tanker,2
2009,10,Papua New Guinea,Alotoa,Cargo,6
2009,10,Papua New Guinea,Buka,Cargo,3
2009,10,Papua New Guinea,Daru,Cargo,3
2009,10,Papua New Guinea,Kavieng Harbor,Cargo,3
2009,10,Papua New Guinea,Kieta,Cargo,2
2009,10,Papua New Guinea,Kimbe,Cargo,9
2009,10,Papua New Guinea,Kimbe,Tanker,2
2009,10,Papua New Guinea,Lae,Cargo,38
2009,10,Papua New Guinea,Lae,Tanker,3
2009,10,Papua New Guinea,Madang,Cargo,8
2009,10,Papua New Guinea,Madang,Tanker,1
2009,10,Papua New Guinea,Oro Bay,Cargo,5
2009,10,Papua New Guinea,Port Moresby,Cargo,43
2009,10,Papua New Guinea,Port Moresby,Passenger,2
2009,10,Papua New Guinea,Port Moresby,Tanker,7
2009,10,Papua New Guinea,Put Put,Cargo,5
2009,10,Papua New Guinea,Put Put,Tanker,1
2009,10,Papua New Guinea,Rabaul,Cargo,14
2009,10,Papua New Guinea,Rabaul,Tanker,1
2009,10,Papua New Guinea,Vanimo,Cargo,2
2009,10,Papua New Guinea,Wewak Harbor,Cargo,6
2009,10,Papua New Guinea,Wewak Harbor,Passenger,1
2009,10,Samoa,Apia,Cargo,5
2009,10,Samoa,Apia,Passenger,1
2009,10,Samoa,Apia,Tanker,1
2009,10,Solomon Islands,Honiara,Cargo,19
2009,10,Solomon Islands,Port Noro,Cargo,6
2009,10,Tonga,Nuku Alofa,Cargo,3
2009,10,Tuvalu,Funafuti Atoll,Cargo,1
2009,10,Vanuatu,Luganville,Cargo,1
2009,10,Vanuatu,Luganville,Passenger,1
2009,10,Vanuatu,Port Vila,Cargo,2
2009,10,Vanuatu,Port Vila,Passenger,3
2009,11,Fiji,Lautoka Harbor,Cargo,11
2009,11,Fiji,Lautoka Harbor,Passenger,1
2009,11,Fiji,Lautoka Harbor,Tanker,3
2009,11,Fiji,Malai,Cargo,1
2009,11,Fiji,Malai,Tanker,1
2009,11,Fiji,Port of Savusavu Bay,Cargo,2
2009,11,Fiji,Suva Harbor,Cargo,27
2009,11,Fiji,Suva Harbor,Passenger,1
2009,11,Fiji,Suva Harbor,Tanker,5
2009,11,Kiribati,Tarawa Atoll,Cargo,2
2009,11,Kiribati,Tarawa Atoll,Fishing,1
2009,11,Marshall Islands,Ebeye,Cargo,2
2009,11,Marshall Islands,Kwajalein,Cargo,2
2009,11,Marshall Islands,Majuro Atoll,Cargo,5
2009,11,Marshall Islands,Majuro Atoll,Fishing,4
2009,11,Marshall Islands,Majuro Atoll,Tanker,1
2009,11,Micronesia,Colonia,Passenger,1
2009,11,Micronesia,Lele Harbor,Tanker,1
2009,11,Micronesia,Moen,Cargo,1
2009,11,Micronesia,Pornpei Harbor,Cargo,1
2009,11,Micronesia,Pornpei Harbor,Fishing,9
2009,11,Micronesia,Pornpei Harbor,Tanker,1
2009,11,Nauru,Nauru,Cargo,2
2009,11,Palau,Malakal Harbor,Cargo,1
2009,11,Palau,Malakal Harbor,Tanker,1
2009,11,Papua New Guinea,Alotoa,Cargo,7
2009,11,Papua New Guinea,Alotoa,Passenger,3
2009,11,Papua New Guinea,Alotoa,Tanker,2
2009,11,Papua New Guinea,Buka,Cargo,2
2009,11,Papua New Guinea,Daru,Cargo,2
2009,11,Papua New Guinea,Kavieng Harbor,Cargo,2
2009,11,Papua New Guinea,Kavieng Harbor,Passenger,2
2009,11,Papua New Guinea,Kieta,Cargo,2
2009,11,Papua New Guinea,Kimbe,Cargo,4
2009,11,Papua New Guinea,Kimbe,Tanker,1
2009,11,Papua New Guinea,Lae,Cargo,41
2009,11,Papua New Guinea,Lae,Tanker,2
2009,11,Papua New Guinea,Madang,Cargo,11
2009,11,Papua New Guinea,Madang,Passenger,3
2009,11,Papua New Guinea,Madang,Tanker,1
2009,11,Papua New Guinea,Oro Bay,Cargo,4
2009,11,Papua New Guinea,Oro Bay,Tanker,1
2009,11,Papua New Guinea,Port Moresby,Cargo,37
2009,11,Papua New Guinea,Port Moresby,Passenger,1
2009,11,Papua New Guinea,Port Moresby,Tanker,4
2009,11,Papua New Guinea,Put Put,Cargo,3
2009,11,Papua New Guinea,Put Put,Tanker,1
2009,11,Papua New Guinea,Rabaul,Cargo,11
2009,11,Papua New Guinea,Rabaul,Tanker,1
2009,11,Papua New Guinea,Vanimo,Cargo,2
2009,11,Papua New Guinea,Wewak Harbor,Cargo,3
2009,11,Samoa,Apia,Cargo,9
2009,11,Samoa,Apia,Tanker,1
2009,11,Solomon Islands,Gizo Harbor,Passenger,1
2009,11,Solomon Islands,Honiara,Cargo,13
2009,11,Solomon Islands,Honiara,Tanker,2
2009,11,Solomon Islands,Port Noro,Cargo,6
2009,11,Tonga,Neiafu,Cargo,1
2009,11,Tonga,Neiafu,Passenger,1
2009,11,Tonga,Nuku Alofa,Cargo,5
2009,11,Tonga,Nuku Alofa,Passenger,1
2009,11,Tuvalu,Funafuti Atoll,Cargo,2
2009,11,Vanuatu,Luganville,Cargo,2
2009,11,Vanuatu,Port Vila,Cargo,3
2009,11,Vanuatu,Port Vila,Passenger,1
2009,11,Vanuatu,Port Vila,Tanker,1
2009,12,Fiji,Lautoka Harbor,Cargo,12
2009,12,Fiji,Lautoka Harbor,Tanker,4
2009,12,Fiji,Levuka,Tanker,1
2009,12,Fiji,Malai,Tanker,1
2009,12,Fiji,Port of Savusavu Bay,Cargo,5
2009,12,Fiji,Suva Harbor,Cargo,20
2009,12,Fiji,Suva Harbor,Fishing,1
2009,12,Fiji,Suva Harbor,Tanker,4
2009,12,Kiribati,Tarawa Atoll,Tanker,2
2009,12,Marshall Islands,Ebeye,Cargo,3
2009,12,Marshall Islands,Kwajalein,Cargo,3
2009,12,Marshall Islands,Majuro Atoll,Cargo,7
2009,12,Marshall Islands,Majuro Atoll,Fishing,4
2009,12,Marshall Islands,Majuro Atoll,Tanker,1
2009,12,Micronesia,Colonia,Cargo,1
2009,12,Micronesia,Colonia,Passenger,1
2009,12,Micronesia,Colonia,Tanker,2
2009,12,Micronesia,Lele Harbor,Cargo,1
2009,12,Micronesia,Moen,Fishing,1
2009,12,Micronesia,Moen,Tanker,1
2009,12,Micronesia,Pornpei Harbor,Cargo,1
2009,12,Micronesia,Pornpei Harbor,Fishing,3
2009,12,Micronesia,Pornpei Harbor,Tanker,1
2009,12,Nauru,Nauru,Cargo,2
2009,12,Palau,Malakal Harbor,Cargo,1
2009,12,Palau,Malakal Harbor,Tanker,1
2009,12,Papua New Guinea,Alotoa,Cargo,6
2009,12,Papua New Guinea,Alotoa,Passenger,2
2009,12,Papua New Guinea,Buka,Cargo,1
2009,12,Papua New Guinea,Daru,Cargo,1
2009,12,Papua New Guinea,Kavieng Harbor,Cargo,2
2009,12,Papua New Guinea,Kieta,Cargo,1
2009,12,Papua New Guinea,Kimbe,Cargo,7
2009,12,Papua New Guinea,Kimbe,Tanker,2
2009,12,Papua New Guinea,Lae,Cargo,37
2009,12,Papua New Guinea,Lae,Tanker,3
2009,12,Papua New Guinea,Madang,Cargo,9
2009,12,Papua New Guinea,Madang,Tanker,1
2009,12,Papua New Guinea,Oro Bay,Cargo,2
2009,12,Papua New Guinea,Port Moresby,Cargo,36
2009,12,Papua New Guinea,Port Moresby,Tanker,7
2009,12,Papua New Guinea,Put Put,Cargo,4
2009,12,Papua New Guinea,Put Put,Tanker,1
2009,12,Papua New Guinea,Rabaul,Cargo,12
2009,12,Papua New Guinea,Rabaul,Tanker,2
2009,12,Papua New Guinea,Vanimo,Cargo,4
2009,12,Papua New Guinea,Wewak Harbor,Cargo,5
2009,12,Samoa,Apia,Cargo,6
2009,12,Solomon Islands,Honiara,Cargo,21
2009,12,Solomon Islands,Honiara,Fishing,5
2009,12,Solomon Islands,Honiara,Tanker,1
2009,12,Solomon Islands,Mbulo,Cargo,1
2009,12,Solomon Islands,Port Noro,Cargo,7
2009,12,Tonga,Neiafu,Cargo,2
2009,12,Tonga,Nuku Alofa,Cargo,6
2009,12,Vanuatu,Luganville,Cargo,1
2009,12,Vanuatu,Luganville,Tanker,2
2009,12,Vanuatu,Port Vila,Cargo,4
2009,12,Vanuatu,Port Vila,Passenger,1
2010,1,Fiji,Lautoka Harbor,Cargo,7
2010,1,Fiji,Lautoka Harbor,Passenger,2
2010,1,Fiji,Lautoka Harbor,Tanker,4
2010,1,Fiji,Malai,Tanker,1
2010,1,Fiji,Port of Savusavu Bay,Cargo,5
2010,1,Fiji,Suva Harbor,Cargo,26
2010,1,Fiji,Suva Harbor,Fishing,2
2010,1,Fiji,Suva Harbor,Passenger,3
2010,1,Fiji,Suva Harbor,Tanker,5
2010,1,Kiribati,Kiribati,Cargo,3
2010,1,Kiribati,Kiribati,Fishing,1
2010,1,Kiribati,Kiribati,Tanker,1
2010,1,Marshall Islands,Ebeye,Cargo,2
2010,1,Marshall Islands,Kwajalein,Cargo,1
2010,1,Marshall Islands,Majuro Atoll,Cargo,8
2010,1,Marshall Islands,Majuro Atoll,Fishing,4
2010,1,Micronesia,Lele Harbor,Cargo,1
2010,1,Micronesia,Pornpei Harbor,Cargo,2
2010,1,Micronesia,Pornpei Harbor,Fishing,2
2010,1,Papua New Guinea,Alotoa,Cargo,2
2010,1,Papua New Guinea,Alotoa,Tanker,1
2010,1,Papua New Guinea,Buka,Cargo,2
2010,1,Papua New Guinea,Daru,Cargo,1
2010,1,Papua New Guinea,Kavieng Harbor,Cargo,4
2010,1,Papua New Guinea,Kieta,Cargo,1
2010,1,Papua New Guinea,Kimbe,Cargo,9
2010,1,Papua New Guinea,Kimbe,Tanker,1
2010,1,Papua New Guinea,Lae,Cargo,38
2010,1,Papua New Guinea,Lae,Tanker,1
2010,1,Papua New Guinea,Madang,Cargo,12
2010,1,Papua New Guinea,Madang,Tanker,1
2010,1,Papua New Guinea,Oro Bay,Cargo,2
2010,1,Papua New Guinea,Port Moresby,Cargo,24
2010,1,Papua New Guinea,Port Moresby,Tanker,7
2010,1,Papua New Guinea,Put Put,Cargo,3
2010,1,Papua New Guinea,Put Put,Tanker,1
2010,1,Papua New Guinea,Rabaul,Cargo,5
2010,1,Papua New Guinea,Rabaul,Fishing,1
2010,1,Papua New Guinea,Rabaul,Tanker,1
2010,1,Papua New Guinea,Vanimo,Cargo,5
2010,1,Papua New Guinea,Wewak Harbor,Cargo,7
2010,1,Samoa,Apia,Cargo,9
2010,1,Solomon Islands,Honiara,Cargo,13
2010,1,Solomon Islands,Honiara,Fishing,6
2010,1,Solomon Islands,Honiara,Tanker,2
2010,1,Solomon Islands,Port Noro,Cargo,9
2010,1,Tonga,Neiafu,Cargo,3
2010,1,Tonga,Nuku Alofa,Cargo,6
2010,1,Tonga,Nuku Alofa,Tanker,1
2010,1,Vanuatu,Luganville,Cargo,1
2010,1,Vanuatu,Port Vila,Cargo,3
2010,1,Vanuatu,Port Vila,Passenger,1
2010,1,Vanuatu,Port Vila,Tanker,1
2010,2,Fiji,Lautoka Harbor,Cargo,10
2010,2,Fiji,Lautoka Harbor,Passenger,4
2010,2,Fiji,Lautoka Harbor,Tanker,6
2010,2,Fiji,Malai,Cargo,1
2010,2,Fiji,Malai,Tanker,1
2010,2,Fiji,Port of Savusavu Bay,Cargo,5
2010,2,Fiji,Suva Harbor,Cargo,23
2010,2,Fiji,Suva Harbor,Fishing,1
2010,2,Fiji,Suva Harbor,Passenger,1
2010,2,Fiji,Suva Harbor,Tanker,3
2010,2,Kiribati,Kiribati,Cargo,1
2010,2,Kiribati,Kiribati,Fishing,2
2010,2,Kiribati,Kiribati,Passenger,3
2010,2,Kiribati,Tarawa Atoll,Tanker,2
2010,2,Marshall Islands,Ebeye,Cargo,1
2010,2,Marshall Islands,Kwajalein,Cargo,1
2010,2,Marshall Islands,Majuro Atoll,Cargo,14
2010,2,Marshall Islands,Majuro Atoll,Fishing,5
2010,2,Micronesia,Moen,Cargo,1
2010,2,Micronesia,Pornpei Harbor,Cargo,4
2010,2,Micronesia,Pornpei Harbor,Fishing,10
2010,2,Nauru,Nauru,Cargo,1
2010,2,Palau,Malakal Harbor,Cargo,1
2010,2,Palau,Malakal Harbor,Fishing,1
2010,2,Papua New Guinea,Alotoa,Cargo,6
2010,2,Papua New Guinea,Buka,Cargo,2
2010,2,Papua New Guinea,Daru,Cargo,3
2010,2,Papua New Guinea,Kavieng Harbor,Cargo,1
2010,2,Papua New Guinea,Kieta,Cargo,1
2010,2,Papua New Guinea,Kimbe,Cargo,7
2010,2,Papua New Guinea,Kimbe,Tanker,1
2010,2,Papua New Guinea,Lae,Cargo,31
2010,2,Papua New Guinea,Lae,Tanker,1
2010,2,Papua New Guinea,Madang,Cargo,11
2010,2,Papua New Guinea,Madang,Tanker,2
2010,2,Papua New Guinea,Oro Bay,Cargo,4
2010,2,Papua New Guinea,Port Moresby,Cargo,39
2010,2,Papua New Guinea,Port Moresby,Passenger,1
2010,2,Papua New Guinea,Port Moresby,Tanker,10
2010,2,Papua New Guinea,Put Put,Cargo,5
2010,2,Papua New Guinea,Put Put,Tanker,1
2010,2,Papua New Guinea,Rabaul,Cargo,10
2010,2,Papua New Guinea,Rabaul,Tanker,1
2010,2,Papua New Guinea,Vanimo,Cargo,3
2010,2,Papua New Guinea,Wewak Harbor,Cargo,3
2010,2,Samoa,Apia,Cargo,5
2010,2,Samoa,Apia,Passenger,2
2010,2,Solomon Islands,Honiara,Cargo,13
2010,2,Solomon Islands,Honiara,Fishing,1
2010,2,Solomon Islands,Honiara,Tanker,1
2010,2,Solomon Islands,Port Noro,Cargo,11
2010,2,Tonga,Neiafu,Cargo,1
2010,2,Tonga,Nuku Alofa,Cargo,4
2010,2,Vanuatu,Luganville,Cargo,4
2010,2,Vanuatu,Port Vila,Cargo,3
2010,2,Vanuatu,Port Vila,Passenger,1
2010,3,Fiji,Lautoka Harbor,Cargo,14
2010,3,Fiji,Lautoka Harbor,Passenger,3
2010,3,Fiji,Lautoka Harbor,Tanker,3
2010,3,Fiji,Malai,Tanker,1
2010,3,Fiji,Port of Savusavu Bay,Cargo,6
2010,3,Fiji,Suva Harbor,Cargo,32
2010,3,Fiji,Suva Harbor,Fishing,2
2010,3,Fiji,Suva Harbor,Passenger,1
2010,3,Fiji,Suva Harbor,Tanker,3
2010,3,Kiribati,Kiribati,Cargo,1
2010,3,Kiribati,Kiribati,Fishing,5
2010,3,Marshall Islands,Ebeye,Cargo,2
2010,3,Marshall Islands,Kwajalein,Cargo,3
2010,3,Marshall Islands,Majuro Atoll,Cargo,14
2010,3,Marshall Islands,Majuro Atoll,Fishing,4
2010,3,Marshall Islands,Majuro Atoll,Tanker,1
2010,3,Micronesia,Colonia,Cargo,2
2010,3,Micronesia,Colonia,Passenger,1
2010,3,Micronesia,Colonia,Tanker,1
2010,3,Micronesia,Lele Harbor,Cargo,3
2010,3,Micronesia,Lele Harbor,Tanker,1
2010,3,Micronesia,Moen,Cargo,2
2010,3,Micronesia,Moen,Fishing,1
2010,3,Micronesia,Pornpei Harbor,Cargo,8
2010,3,Micronesia,Pornpei Harbor,Fishing,9
2010,3,Micronesia,Pornpei Harbor,Tanker,1
2010,3,Nauru,Nauru,Cargo,2
2010,3,Palau,Malakal Harbor,Cargo,1
2010,3,Palau,Malakal Harbor,Tanker,1
2010,3,Papua New Guinea,Alotoa,Cargo,6
2010,3,Papua New Guinea,Alotoa,Passenger,1
2010,3,Papua New Guinea,Alotoa,Tanker,1
2010,3,Papua New Guinea,Buka,Cargo,2
2010,3,Papua New Guinea,Daru,Cargo,1
2010,3,Papua New Guinea,Kavieng Harbor,Cargo,4
2010,3,Papua New Guinea,Kieta,Cargo,3
2010,3,Papua New Guinea,Kimbe,Cargo,5
2010,3,Papua New Guinea,Lae,Cargo,44
2010,3,Papua New Guinea,Lae,Tanker,3
2010,3,Papua New Guinea,Madang,Cargo,12
2010,3,Papua New Guinea,Madang,Passenger,2
2010,3,Papua New Guinea,Madang,Tanker,1
2010,3,Papua New Guinea,Oro Bay,Cargo,4
2010,3,Papua New Guinea,Oro Bay,Tanker,1
2010,3,Papua New Guinea,Port Moresby,Cargo,40
2010,3,Papua New Guinea,Port Moresby,Passenger,1
2010,3,Papua New Guinea,Port Moresby,Tanker,9
2010,3,Papua New Guinea,Put Put,Cargo,7
2010,3,Papua New Guinea,Put Put,Tanker,1
2010,3,Papua New Guinea,Rabaul,Cargo,14
2010,3,Papua New Guinea,Vanimo,Cargo,4
2010,3,Papua New Guinea,Wewak Harbor,Cargo,3
2010,3,Samoa,Apia,Cargo,5
2010,3,Samoa,Apia,Fishing,1
2010,3,Solomon Islands,Honiara,Cargo,20
2010,3,Solomon Islands,Honiara,Fishing,8
2010,3,Solomon Islands,Honiara,Passenger,1
2010,3,Solomon Islands,Honiara,Tanker,1
2010,3,Solomon Islands,Ndora,Cargo,1
2010,3,Solomon Islands,Port Noro,Cargo,11
2010,3,Tonga,Neiafu,Cargo,1
2010,3,Tonga,Nuku Alofa,Cargo,3
2010,3,Tonga,Nuku Alofa,Tanker,1
2010,3,Tuvalu,Funafuti Atoll,Cargo,2
2010,3,Tuvalu,Funafuti Atoll,Fishing,1
2010,3,Vanuatu,Luganville,Cargo,1
2010,3,Vanuatu,Luganville,Tanker,2
2010,3,Vanuatu,Port Vila,Cargo,6
2010,3,Vanuatu,Port Vila,Passenger,2
2010,3,Vanuatu,Port Vila,Tanker,1
2010,4,Fiji,Lautoka Harbor,Cargo,16
2010,4,Fiji,Lautoka Harbor,Passenger,4
2010,4,Fiji,Lautoka Harbor,Tanker,5
2010,4,Fiji,Levuka,Tanker,1
2010,4,Fiji,Malai,Tanker,1
2010,4,Fiji,Port of Savusavu Bay,Cargo,5
2010,4,Fiji,Port of Savusavu Bay,Passenger,1
2010,4,Fiji,Suva Harbor,Cargo,32
2010,4,Fiji,Suva Harbor,Fishing,5
2010,4,Fiji,Suva Harbor,Passenger,2
2010,4,Fiji,Suva Harbor,Tanker,4
2010,4,Kiribati,Kiribati,Cargo,1
2010,4,Kiribati,Kiribati,Fishing,5
2010,4,Kiribati,Kiribati,Passenger,1
2010,4,Marshall Islands,Ebeye,Cargo,2
2010,4,Marshall Islands,Kwajalein,Cargo,2
2010,4,Marshall Islands,Majuro Atoll,Cargo,12
2010,4,Marshall Islands,Majuro Atoll,Fishing,4
2010,4,Marshall Islands,Majuro Atoll,Tanker,1
2010,4,Micronesia,Colonia,Tanker,1
2010,4,Micronesia,Lele Harbor,Cargo,1
2010,4,Micronesia,Lele Harbor,Tanker,1
2010,4,Micronesia,Moen,Cargo,2
2010,4,Micronesia,Moen,Passenger,1
2010,4,Micronesia,Pornpei Harbor,Cargo,5
2010,4,Micronesia,Pornpei Harbor,Fishing,14
2010,4,Micronesia,Pornpei Harbor,Tanker,1
2010,4,Nauru,Nauru,Cargo,4
2010,4,Palau,Malakal Harbor,Cargo,1
2010,4,Papua New Guinea,Alotoa,Cargo,5
2010,4,Papua New Guinea,Alotoa,Tanker,1
2010,4,Papua New Guinea,Buka,Cargo,1
2010,4,Papua New Guinea,Kavieng Harbor,Cargo,4
2010,4,Papua New Guinea,Kavieng Harbor,Tanker,1
2010,4,Papua New Guinea,Kimbe,Cargo,7
2010,4,Papua New Guinea,Kimbe,Tanker,5
2010,4,Papua New Guinea,Lae,Cargo,51
2010,4,Papua New Guinea,Lae,Tanker,3
2010,4,Papua New Guinea,Madang,Cargo,12
2010,4,Papua New Guinea,Madang,Tanker,1
2010,4,Papua New Guinea,Oro Bay,Cargo,3
2010,4,Papua New Guinea,Oro Bay,Tanker,1
2010,4,Papua New Guinea,Port Moresby,Cargo,42
2010,4,Papua New Guinea,Port Moresby,Tanker,9
2010,4,Papua New Guinea,Put Put,Cargo,7
2010,4,Papua New Guinea,Put Put,Tanker,1
2010,4,Papua New Guinea,Rabaul,Cargo,12
2010,4,Papua New Guinea,Rabaul,Fishing,1
2010,4,Papua New Guinea,Rabaul,Tanker,1
2010,4,Papua New Guinea,Vanimo,Cargo,5
2010,4,Papua New Guinea,Wewak Harbor,Cargo,13
2010,4,Papua New Guinea,Wewak Harbor,Fishing,2
2010,4,Samoa,Apia,Cargo,4
2010,4,Samoa,Apia,Passenger,1
2010,4,Samoa,Apia,Tanker,1
2010,4,Solomon Islands,Honiara,Cargo,16
2010,4,Solomon Islands,Honiara,Fishing,7
2010,4,Solomon Islands,Honiara,Passenger,1
2010,4,Solomon Islands,Ndora,Cargo,1
2010,4,Solomon Islands,Port Noro,Cargo,4
2010,4,Solomon Islands,Rennell Island,Passenger,1
2010,4,Tonga,Neiafu,Cargo,1
2010,4,Tonga,Nuku Alofa,Cargo,4
2010,4,Tuvalu,Funafuti Atoll,Cargo,3
2010,4,Tuvalu,Funafuti Atoll,Fishing,1
2010,4,Vanuatu,Luganville,Cargo,2
2010,4,Vanuatu,Port Vila,Cargo,2
2010,4,Vanuatu,Port Vila,Passenger,2
2010,5,Fiji,Lautoka Harbor,Cargo,13
2010,5,Fiji,Lautoka Harbor,Passenger,6
2010,5,Fiji,Lautoka Harbor,Tanker,6
2010,5,Fiji,Levuka,Passenger,1
2010,5,Fiji,Malai,Tanker,2
2010,5,Fiji,Port of Savusavu Bay,Cargo,7
2010,5,Fiji,Port of Savusavu Bay,Passenger,1
2010,5,Fiji,Suva Harbor,Cargo,31
2010,5,Fiji,Suva Harbor,Fishing,1
2010,5,Fiji,Suva Harbor,Passenger,2
2010,5,Fiji,Suva Harbor,Tanker,4
2010,5,Kiribati,Kiribati,Fishing,1
2010,5,Kiribati,Kiribati,Tanker,2
2010,5,Kiribati,Tarawa Atoll,Tanker,1
2010,5,Marshall Islands,Ebeye,Cargo,3
2010,5,Marshall Islands,Kwajalein,Cargo,1
2010,5,Marshall Islands,Majuro Atoll,Cargo,9
2010,5,Marshall Islands,Majuro Atoll,Fishing,3
2010,5,Marshall Islands,Majuro Atoll,Tanker,1
2010,5,Micronesia,Colonia,Cargo,1
2010,5,Micronesia,Colonia,Passenger,1
2010,5,Micronesia,Colonia,Tanker,1
2010,5,Micronesia,Lele Harbor,Cargo,2
2010,5,Micronesia,Lele Harbor,Fishing,1
2010,5,Micronesia,Moen,Cargo,2
2010,5,Micronesia,Moen,Tanker,1
2010,5,Micronesia,Pornpei Harbor,Cargo,9
2010,5,Micronesia,Pornpei Harbor,Fishing,9
2010,5,Micronesia,Pornpei Harbor,Tanker,3
2010,5,Nauru,Nauru,Cargo,4
2010,5,Palau,Malakal Harbor,Cargo,3
2010,5,Papua New Guinea,Alotoa,Cargo,8
2010,5,Papua New Guinea,Alotoa,Tanker,2
2010,5,Papua New Guinea,Buka,Cargo,1
2010,5,Papua New Guinea,Daru,Cargo,3
2010,5,Papua New Guinea,Kavieng Harbor,Cargo,2
2010,5,Papua New Guinea,Kavieng Harbor,Tanker,1
2010,5,Papua New Guinea,Kieta,Cargo,2
2010,5,Papua New Guinea,Kimbe,Cargo,14
2010,5,Papua New Guinea,Lae,Cargo,44
2010,5,Papua New Guinea,Lae,Tanker,1
2010,5,Papua New Guinea,Madang,Cargo,14
2010,5,Papua New Guinea,Madang,Tanker,1
2010,5,Papua New Guinea,Oro Bay,Cargo,5
2010,5,Papua New Guinea,Oro Bay,Tanker,1
2010,5,Papua New Guinea,Port Moresby,Cargo,43
2010,5,Papua New Guinea,Port Moresby,Tanker,6
2010,5,Papua New Guinea,Put Put,Cargo,9
2010,5,Papua New Guinea,Put Put,Tanker,2
2010,5,Papua New Guinea,Rabaul,Cargo,15
2010,5,Papua New Guinea,Vanimo,Cargo,3
2010,5,Papua New Guinea,Wewak Harbor,Cargo,7
2010,5,Samoa,Apia,Cargo,5
2010,5,Samoa,Apia,Passenger,1
2010,5,Solomon Islands,Gizo Harbor,Cargo,2
2010,5,Solomon Islands,Honiara,Cargo,19
2010,5,Solomon Islands,Honiara,Fishing,5
2010,5,Solomon Islands,Honiara,Tanker,1
2010,5,Solomon Islands,Mbulo,Cargo,1
2010,5,Solomon Islands,Port Noro,Cargo,8
2010,5,Solomon Islands,Port Noro,Fishing,1
2010,5,Tonga,Nuku Alofa,Cargo,6
2010,5,Tonga,Nuku Alofa,Passenger,1
2010,5,Tonga,Nuku Alofa,Tanker,1
2010,5,Tuvalu,Funafuti Atoll,Cargo,1
2010,5,Tuvalu,Funafuti Atoll,Fishing,1
2010,5,Vanuatu,Luganville,Cargo,2
2010,5,Vanuatu,Luganville,Tanker,1
2010,5,Vanuatu,Port Vila,Cargo,5
2010,5,Vanuatu,Port Vila,Fishing,1
2010,5,Vanuatu,Port Vila,Passenger,3
2010,5,Vanuatu,Port Vila,Tanker,2
2010,6,Fiji,Lautoka Harbor,Cargo,9
2010,6,Fiji,Lautoka Harbor,Fishing,1
2010,6,Fiji,Lautoka Harbor,Passenger,3
2010,6,Fiji,Lautoka Harbor,Tanker,5
2010,6,Fiji,Levuka,Passenger,1
2010,6,Fiji,Malai,Tanker,1
2010,6,Fiji,Port of Savusavu Bay,Cargo,7
2010,6,Fiji,Port of Savusavu Bay,Passenger,1
2010,6,Fiji,Suva Harbor,Cargo,25
2010,6,Fiji,Suva Harbor,Fishing,1
2010,6,Fiji,Suva Harbor,Passenger,1
2010,6,Fiji,Suva Harbor,Tanker,2
2010,6,Kiribati,Kiribati,Cargo,3
2010,6,Kiribati,Tarawa Atoll,Tanker,1
2010,6,Marshall Islands,Ebeye,Cargo,2
2010,6,Marshall Islands,Kwajalein,Cargo,2
2010,6,Marshall Islands,Majuro Atoll,Cargo,12
2010,6,Marshall Islands,Majuro Atoll,Fishing,6
2010,6,Marshall Islands,Majuro Atoll,Tanker,1
2010,6,Micronesia,Colonia,Passenger,1
2010,6,Micronesia,Lele Harbor,Cargo,1
2010,6,Micronesia,Moen,Cargo,3
2010,6,Micronesia,Moen,Tanker,1
2010,6,Micronesia,Pornpei Harbor,Cargo,5
2010,6,Micronesia,Pornpei Harbor,Fishing,8
2010,6,Micronesia,Pornpei Harbor,Tanker,2
2010,6,Nauru,Nauru,Cargo,1
2010,6,Papua New Guinea,Alotoa,Cargo,3
2010,6,Papua New Guinea,Buka,Cargo,2
2010,6,Papua New Guinea,Daru,Cargo,1
2010,6,Papua New Guinea,Kavieng Harbor,Cargo,1
2010,6,Papua New Guinea,Kieta,Cargo,2
2010,6,Papua New Guinea,Kimbe,Cargo,8
2010,6,Papua New Guinea,Kimbe,Tanker,1
2010,6,Papua New Guinea,Lae,Cargo,43
2010,6,Papua New Guinea,Lae,Tanker,1
2010,6,Papua New Guinea,Madang,Cargo,15
2010,6,Papua New Guinea,Madang,Tanker,2
2010,6,Papua New Guinea,Oro Bay,Cargo,3
